x,y,dx,dy,t
578,258,-2.0,-2.0,132.54
578,258,0.0,0.0,132.55
574,254,-4.0,-4.0,132.56
574,254,0.0,0.0,132.57
570,250,-4.0,-4.0,132.58
568,248,-2.0,-2.0,132.59
568,248,0.0,0.0,132.6
564,244,-4.0,-4.0,132.61
564,244,0.0,0.0,132.62
560,240,-4.0,-4.0,132.63
558,238,-2.0,-2.0,132.64000000000001
558,238,0.0,0.0,132.65
554,234,-4.0,-4.0,132.66
554,234,0.0,0.0,132.67000000000002
550,230,-4.0,-4.0,132.68
548,228,-2.0,-2.0,132.69
548,228,0.0,0.0,132.7
544,224,-4.0,-4.0,132.71
544,224,0.0,0.0,132.72
540,220,-4.0,-4.0,132.73
538,218,-2.0,-2.0,132.74
538,218,0.0,0.0,132.75
534,214,-4.0,-4.0,132.76
534,214,0.0,0.0,132.77
530,210,-4.0,-4.0,132.78
528,208,-2.0,-2.0,132.79
528,208,0.0,0.0,132.8
524,204,-4.0,-4.0,132.81
524,204,0.0,0.0,132.82
520,200,-4.0,-4.0,132.83
518,198,-2.0,-2.0,132.84
518,198,0.0,0.0,132.85
514,194,-4.0,-4.0,132.86
514,194,0.0,0.0,132.87
512,192,-2.0,-2.0,132.88
508,188,-4.0,-4.0,132.89000000000001
508,188,0.0,0.0,132.9
504,184,-4.0,-4.0,132.91
504,184,0.0,0.0,132.92000000000002
500,180,-4.0,-4.0,132.93
498,178,-2.0,-2.0,132.94
498,178,0.0,0.0,132.95
494,174,-4.0,-4.0,132.96
494,174,0.0,0.0,132.97
490,170,-4.0,-4.0,132.98
488,168,-2.0,-2.0,132.99
488,168,0.0,0.0,133.0
484,164,-4.0,-4.0,133.01
484,164,0.0,0.0,133.02
480,160,-4.0,-4.0,133.03
478,158,-2.0,-2.0,133.04
478,158,0.0,0.0,133.05
474,154,-4.0,-4.0,133.06
474,154,0.0,0.0,133.07
470,150,-4.0,-4.0,133.08
468,148,-2.0,-2.0,133.09
468,148,0.0,0.0,133.1
464,144,-4.0,-4.0,133.11
464,144,0.0,0.0,133.12
460,140,-4.0,-4.0,133.13
458,138,-2.0,-2.0,133.14000000000001
458,138,0.0,0.0,133.15
454,134,-4.0,-4.0,133.16
454,134,0.0,0.0,133.17000000000002
450,130,-4.0,-4.0,133.18
448,128,-2.0,-2.0,133.19
448,128,0.0,0.0,133.2
444,124,-4.0,-4.0,133.21
444,124,0.0,0.0,133.22
440,120,-4.0,-4.0,133.23
438,118,-2.0,-2.0,133.24
438,118,0.0,0.0,133.25
434,114,-4.0,-4.0,133.26
434,114,0.0,0.0,133.27
430,110,-4.0,-4.0,133.28
428,108,-2.0,-2.0,133.29
428,108,0.0,0.0,133.3
424,104,-4.0,-4.0,133.31
424,104,0.0,0.0,133.32
420,100,-4.0,-4.0,133.33
418,98,-2.0,-2.0,133.34
418,98,0.0,0.0,133.35
414,94,-4.0,-4.0,133.36
414,94,0.0,0.0,133.37
410,90,-4.0,-4.0,133.38
408,88,-2.0,-2.0,133.39000000000001
408,88,0.0,0.0,133.4
404,84,-4.0,-4.0,133.41
404,84,0.0,0.0,133.42000000000002
400,80,-4.0,-4.0,133.43
398,78,-2.0,-2.0,133.44
398,78,0.0,0.0,133.45
394,74,-4.0,-4.0,133.46
394,74,0.0,0.0,133.47
390,70,-4.0,-4.0,133.48
388,68,-2.0,-2.0,133.49
388,68,0.0,0.0,133.5
384,64,-4.0,-4.0,133.51
384,64,0.0,0.0,133.52
380,60,-4.0,-4.0,133.53
378,58,-2.0,-2.0,133.54
378,58,0.0,0.0,133.55
374,54,-4.0,-4.0,133.56
374,54,0.0,0.0,133.57
370,50,-4.0,-4.0,133.58
368,48,-2.0,-2.0,133.59
368,48,0.0,0.0,133.6
364,44,-4.0,-4.0,133.61
364,44,0.0,0.0,133.62
360,40,-4.0,-4.0,133.63
358,38,-2.0,-2.0,133.64000000000001
358,38,0.0,0.0,133.65
354,34,-4.0,-4.0,133.66
354,34,0.0,0.0,133.67000000000002
350,30,-4.0,-4.0,133.68
348,28,-2.0,-2.0,133.69
348,28,0.0,0.0,133.7
344,24,-4.0,-4.0,133.71
344,24,0.0,0.0,133.72
340,20,-4.0,-4.0,133.73
338,18,-2.0,-2.0,133.74
338,18,0.0,0.0,133.75
334,14,-4.0,-4.0,133.76
334,14,0.0,0.0,133.77
330,10,-4.0,-4.0,133.78
328,8,-2.0,-2.0,133.79
328,8,0.0,0.0,133.8
324,4,-4.0,-4.0,133.81
324,4,0.0,0.0,133.82
320,0,-4.0,-4.0,133.83
318,2,-2.0,2.0,133.84
318,2,0.0,0.0,133.85
314,6,-4.0,4.0,133.86
314,6,0.0,0.0,133.87
310,10,-4.0,4.0,133.88
308,12,-2.0,2.0,133.89000000000001
308,12,0.0,0.0,133.9
304,16,-4.0,4.0,133.91
304,16,0.0,0.0,133.92000000000002
300,20,-4.0,4.0,133.93
298,22,-2.0,2.0,133.94
298,22,0.0,0.0,133.95
294,26,-4.0,4.0,133.96
294,26,0.0,0.0,133.97
290,30,-4.0,4.0,133.98
288,32,-2.0,2.0,133.99
288,32,0.0,0.0,134.0
284,36,-4.0,4.0,134.01
284,36,0.0,0.0,134.02
280,40,-4.0,4.0,134.03
278,42,-2.0,2.0,134.04
278,42,0.0,0.0,134.05
274,46,-4.0,4.0,134.06
274,46,0.0,0.0,134.07
270,50,-4.0,4.0,134.08
268,52,-2.0,2.0,134.09
268,52,0.0,0.0,134.1
264,56,-4.0,4.0,134.11
264,56,0.0,0.0,134.12
260,60,-4.0,4.0,134.13
258,62,-2.0,2.0,134.14000000000001
258,62,0.0,0.0,134.15
254,66,-4.0,4.0,134.16
254,66,0.0,0.0,134.17000000000002
250,70,-4.0,4.0,134.18
248,72,-2.0,2.0,134.19
248,72,0.0,0.0,134.2
244,76,-4.0,4.0,134.21
244,76,0.0,0.0,134.22
240,80,-4.0,4.0,134.23
238,82,-2.0,2.0,134.24
238,82,0.0,0.0,134.25
234,86,-4.0,4.0,134.26
234,86,0.0,0.0,134.27
230,90,-4.0,4.0,134.28
228,92,-2.0,2.0,134.29
228,92,0.0,0.0,134.3
224,96,-4.0,4.0,134.31
224,96,0.0,0.0,134.32
220,100,-4.0,4.0,134.33
218,102,-2.0,2.0,134.34
218,102,0.0,0.0,134.35
214,106,-4.0,4.0,134.36
214,106,0.0,0.0,134.37
210,110,-4.0,4.0,134.38
208,112,-2.0,2.0,134.39000000000001
208,112,0.0,0.0,134.4
204,116,-4.0,4.0,134.41
204,116,0.0,0.0,134.42000000000002
200,120,-4.0,4.0,134.43
198,122,-2.0,2.0,134.44
198,122,0.0,0.0,134.45
194,126,-4.0,4.0,134.46
194,126,0.0,0.0,134.47
190,130,-4.0,4.0,134.48
188,132,-2.0,2.0,134.49
188,132,0.0,0.0,134.5
184,136,-4.0,4.0,134.51
184,136,0.0,0.0,134.52
180,140,-4.0,4.0,134.53
178,142,-2.0,2.0,134.54
178,142,0.0,0.0,134.55
174,146,-4.0,4.0,134.56
174,146,0.0,0.0,134.57
170,150,-4.0,4.0,134.58
168,152,-2.0,2.0,134.59
168,152,0.0,0.0,134.6
164,156,-4.0,4.0,134.61
164,156,0.0,0.0,134.62
160,160,-4.0,4.0,134.63
158,162,-2.0,2.0,134.64000000000001
158,162,0.0,0.0,134.65
154,166,-4.0,4.0,134.66
154,166,0.0,0.0,134.67000000000002
150,170,-4.0,4.0,134.68
148,172,-2.0,2.0,134.69
148,172,0.0,0.0,134.7
144,176,-4.0,4.0,134.71
144,176,0.0,0.0,134.72
140,180,-4.0,4.0,134.73
138,182,-2.0,2.0,134.74
138,182,0.0,0.0,134.75
134,186,-4.0,4.0,134.76
134,186,0.0,0.0,134.77
130,190,-4.0,4.0,134.78
128,192,-2.0,2.0,134.79
128,192,0.0,0.0,134.8
124,196,-4.0,4.0,134.81
124,196,0.0,0.0,134.82
120,200,-4.0,4.0,134.83
118,202,-2.0,2.0,134.84
118,202,0.0,0.0,134.85
114,206,-4.0,4.0,134.86
114,206,0.0,0.0,134.87
110,210,-4.0,4.0,134.88
108,212,-2.0,2.0,134.89000000000001
108,212,0.0,0.0,134.9
104,216,-4.0,4.0,134.91
104,216,0.0,0.0,134.92000000000002
100,220,-4.0,4.0,134.93
98,222,-2.0,2.0,134.94
98,222,0.0,0.0,134.95
94,226,-4.0,4.0,134.96
94,226,0.0,0.0,134.97
90,230,-4.0,4.0,134.98
88,232,-2.0,2.0,134.99
88,232,0.0,0.0,135.0
84,236,-4.0,4.0,135.01
84,236,0.0,0.0,135.02
80,240,-4.0,4.0,135.03
78,242,-2.0,2.0,135.04
78,242,0.0,0.0,135.05
74,246,-4.0,4.0,135.06
74,246,0.0,0.0,135.07
70,250,-4.0,4.0,135.08
68,252,-2.0,2.0,135.09
68,252,0.0,0.0,135.1
64,256,-4.0,4.0,135.11
64,256,0.0,0.0,135.12
60,260,-4.0,4.0,135.13
58,262,-2.0,2.0,135.14000000000001
58,262,0.0,0.0,135.15
54,266,-4.0,4.0,135.16
54,266,0.0,0.0,135.17000000000002
50,270,-4.0,4.0,135.18
48,272,-2.0,2.0,135.19
48,272,0.0,0.0,135.2
44,276,-4.0,4.0,135.21
44,276,0.0,0.0,135.22
40,280,-4.0,4.0,135.23
38,282,-2.0,2.0,135.24
38,282,0.0,0.0,135.25
34,286,-4.0,4.0,135.26
34,286,0.0,0.0,135.27
30,290,-4.0,4.0,135.28
28,292,-2.0,2.0,135.29
28,292,0.0,0.0,135.3
24,296,-4.0,4.0,135.31
24,296,0.0,0.0,135.32
20,300,-4.0,4.0,135.33
18,302,-2.0,2.0,135.34
18,302,0.0,0.0,135.35
14,306,-4.0,4.0,135.36
14,306,0.0,0.0,135.37
10,310,-4.0,4.0,135.38
8,312,-2.0,2.0,135.39000000000001
8,312,0.0,0.0,135.4
4,316,-4.0,4.0,135.41
4,316,0.0,0.0,135.42000000000002
0,320,-4.0,4.0,135.43
2,322,2.0,2.0,135.44
2,322,0.0,0.0,135.45
6,326,4.0,4.0,135.46
6,326,0.0,0.0,135.47
10,330,4.0,4.0,135.48
12,332,2.0,2.0,135.49
12,332,0.0,0.0,135.5
16,336,4.0,4.0,135.51
16,336,0.0,0.0,135.52
20,340,4.0,4.0,135.53
22,342,2.0,2.0,135.54
22,342,0.0,0.0,135.55
26,346,4.0,4.0,135.56
26,346,0.0,0.0,135.57
30,350,4.0,4.0,135.58
32,352,2.0,2.0,135.59
32,352,0.0,0.0,135.6
36,356,4.0,4.0,135.61
36,356,0.0,0.0,135.62
40,360,4.0,4.0,135.63
42,362,2.0,2.0,135.64000000000001
42,362,0.0,0.0,135.65
46,366,4.0,4.0,135.66
46,366,0.0,0.0,135.67000000000002
50,370,4.0,4.0,135.68
52,372,2.0,2.0,135.69
52,372,0.0,0.0,135.7
56,376,4.0,4.0,135.71
56,376,0.0,0.0,135.72
60,380,4.0,4.0,135.73
62,382,2.0,2.0,135.74
62,382,0.0,0.0,135.75
66,386,4.0,4.0,135.76
66,386,0.0,0.0,135.77
70,390,4.0,4.0,135.78
72,392,2.0,2.0,135.79
72,392,0.0,0.0,135.8
76,396,4.0,4.0,135.81
76,396,0.0,0.0,135.82
80,400,4.0,4.0,135.83
82,402,2.0,2.0,135.84
82,402,0.0,0.0,135.85
86,406,4.0,4.0,135.86
86,406,0.0,0.0,135.87
90,410,4.0,4.0,135.88
92,412,2.0,2.0,135.89000000000001
92,412,0.0,0.0,135.9
96,416,4.0,4.0,135.91
96,416,0.0,0.0,135.92000000000002
100,420,4.0,4.0,135.93
102,422,2.0,2.0,135.94
102,422,0.0,0.0,135.95
106,426,4.0,4.0,135.96
106,426,0.0,0.0,135.97
110,430,4.0,4.0,135.98
112,432,2.0,2.0,135.99
112,432,0.0,0.0,136.0
116,436,4.0,4.0,136.01
116,436,0.0,0.0,136.02
120,440,4.0,4.0,136.03
122,442,2.0,2.0,136.04
122,442,0.0,0.0,136.05
126,446,4.0,4.0,136.06
126,446,0.0,0.0,136.07
130,450,4.0,4.0,136.08
132,452,2.0,2.0,136.09
132,452,0.0,0.0,136.1
136,456,4.0,4.0,136.11
136,456,0.0,0.0,136.12
140,460,4.0,4.0,136.13
142,462,2.0,2.0,136.14000000000001
142,462,0.0,0.0,136.15
146,466,4.0,4.0,136.16
146,466,0.0,0.0,136.17000000000002
150,470,4.0,4.0,136.18
152,472,2.0,2.0,136.19
152,472,0.0,0.0,136.2
156,476,4.0,4.0,136.21
156,476,0.0,0.0,136.22
160,480,4.0,4.0,136.23
162,482,2.0,2.0,136.24
162,482,0.0,0.0,136.25
166,486,4.0,4.0,136.26
166,486,0.0,0.0,136.27
170,490,4.0,4.0,136.28
172,492,2.0,2.0,136.29
172,492,0.0,0.0,136.3
176,496,4.0,4.0,136.31
176,496,0.0,0.0,136.32
180,500,4.0,4.0,136.33
182,502,2.0,2.0,136.34
182,502,0.0,0.0,136.35
186,506,4.0,4.0,136.36
186,506,0.0,0.0,136.37
190,510,4.0,4.0,136.38
192,512,2.0,2.0,136.39000000000001
192,512,0.0,0.0,136.4
196,516,4.0,4.0,136.41
196,516,0.0,0.0,136.42000000000002
200,520,4.0,4.0,136.43
202,522,2.0,2.0,136.44
202,522,0.0,0.0,136.45
206,526,4.0,4.0,136.46
206,526,0.0,0.0,136.47
210,530,4.0,4.0,136.48
212,532,2.0,2.0,136.49
212,532,0.0,0.0,136.5
216,536,4.0,4.0,136.51
216,536,0.0,0.0,136.52
220,540,4.0,4.0,136.53
222,542,2.0,2.0,136.54
222,542,0.0,0.0,136.55
226,546,4.0,4.0,136.56
226,546,0.0,0.0,136.57
230,550,4.0,4.0,136.58
232,552,2.0,2.0,136.59
232,552,0.0,0.0,136.6
236,556,4.0,4.0,136.61
236,556,0.0,0.0,136.62
240,560,4.0,4.0,136.63
242,562,2.0,2.0,136.64000000000001
242,562,0.0,0.0,136.65
246,566,4.0,4.0,136.66
246,566,0.0,0.0,136.67000000000002
250,570,4.0,4.0,136.68
252,572,2.0,2.0,136.69
252,572,0.0,0.0,136.70000000000002
256,576,4.0,4.0,136.71
256,576,0.0,0.0,136.72
260,580,4.0,4.0,136.73
262,582,2.0,2.0,136.74
262,582,0.0,0.0,136.75
266,586,4.0,4.0,136.76
266,586,0.0,0.0,136.77
270,590,4.0,4.0,136.78
272,592,2.0,2.0,136.79
272,592,0.0,0.0,136.8
276,596,4.0,4.0,136.81
276,596,0.0,0.0,136.82
280,600,4.0,4.0,136.83
282,602,2.0,2.0,136.84
282,602,0.0,0.0,136.85
286,606,4.0,4.0,136.86
286,606,0.0,0.0,136.87
290,610,4.0,4.0,136.88
292,612,2.0,2.0,136.89000000000001
292,612,0.0,0.0,136.9
296,616,4.0,4.0,136.91
296,616,0.0,0.0,136.92000000000002
300,620,4.0,4.0,136.93
302,622,2.0,2.0,136.94
302,622,0.0,0.0,136.95000000000002
306,626,4.0,4.0,136.96
306,626,0.0,0.0,136.97
310,630,4.0,4.0,136.98
312,632,2.0,2.0,136.99
312,632,0.0,0.0,137.0
316,632,4.0,0.0,137.01
316,632,0.0,0.0,137.02
320,628,4.0,-4.0,137.03
322,626,2.0,-2.0,137.04
322,626,0.0,0.0,137.05
326,622,4.0,-4.0,137.06
326,622,0.0,0.0,137.07
330,618,4.0,-4.0,137.08
332,616,2.0,-2.0,137.09
332,616,0.0,0.0,137.1
336,612,4.0,-4.0,137.11
336,612,0.0,0.0,137.12
340,608,4.0,-4.0,137.13
342,606,2.0,-2.0,137.14000000000001
342,606,0.0,0.0,137.15
346,602,4.0,-4.0,137.16
346,602,0.0,0.0,137.17000000000002
350,598,4.0,-4.0,137.18
352,596,2.0,-2.0,137.19
352,596,0.0,0.0,137.20000000000002
356,592,4.0,-4.0,137.21
356,592,0.0,0.0,137.22
360,588,4.0,-4.0,137.23
362,586,2.0,-2.0,137.24
362,586,0.0,0.0,137.25
366,582,4.0,-4.0,137.26
366,582,0.0,0.0,137.27
370,578,4.0,-4.0,137.28
372,576,2.0,-2.0,137.29
372,576,0.0,0.0,137.3
376,572,4.0,-4.0,137.31
376,572,0.0,0.0,137.32
380,568,4.0,-4.0,137.33
382,566,2.0,-2.0,137.34
382,566,0.0,0.0,137.35
386,562,4.0,-4.0,137.36
386,562,0.0,0.0,137.37
390,558,4.0,-4.0,137.38
392,556,2.0,-2.0,137.39000000000001
392,556,0.0,0.0,137.4
396,552,4.0,-4.0,137.41
396,552,0.0,0.0,137.42000000000002
400,548,4.0,-4.0,137.43
402,546,2.0,-2.0,137.44
402,546,0.0,0.0,137.45000000000002
406,542,4.0,-4.0,137.46
406,542,0.0,0.0,137.47
410,538,4.0,-4.0,137.48
412,536,2.0,-2.0,137.49
412,536,0.0,0.0,137.5
416,532,4.0,-4.0,137.51
416,532,0.0,0.0,137.52
420,528,4.0,-4.0,137.53
422,526,2.0,-2.0,137.54
422,526,0.0,0.0,137.55
426,522,4.0,-4.0,137.56
426,522,0.0,0.0,137.57
430,518,4.0,-4.0,137.58
432,516,2.0,-2.0,137.59
432,516,0.0,0.0,137.6
436,512,4.0,-4.0,137.61
436,512,0.0,0.0,137.62
440,508,4.0,-4.0,137.63
442,506,2.0,-2.0,137.64000000000001
442,506,0.0,0.0,137.65
446,502,4.0,-4.0,137.66
446,502,0.0,0.0,137.67000000000002
450,498,4.0,-4.0,137.68
452,496,2.0,-2.0,137.69
452,496,0.0,0.0,137.70000000000002
456,492,4.0,-4.0,137.71
456,492,0.0,0.0,137.72
460,488,4.0,-4.0,137.73
462,486,2.0,-2.0,137.74
462,486,0.0,0.0,137.75
466,482,4.0,-4.0,137.76
466,482,0.0,0.0,137.77
470,478,4.0,-4.0,137.78
472,476,2.0,-2.0,137.79
472,476,0.0,0.0,137.8
476,472,4.0,-4.0,137.81
476,472,0.0,0.0,137.82
480,468,4.0,-4.0,137.83
482,466,2.0,-2.0,137.84
482,466,0.0,0.0,137.85
486,462,4.0,-4.0,137.86
486,462,0.0,0.0,137.87
490,458,4.0,-4.0,137.88
492,456,2.0,-2.0,137.89000000000001
492,456,0.0,0.0,137.9
496,452,4.0,-4.0,137.91
496,452,0.0,0.0,137.92000000000002
500,448,4.0,-4.0,137.93
502,446,2.0,-2.0,137.94
502,446,0.0,0.0,137.95000000000002
506,442,4.0,-4.0,137.96
506,442,0.0,0.0,137.97
510,438,4.0,-4.0,137.98
512,436,2.0,-2.0,137.99
512,436,0.0,0.0,138.0
516,432,4.0,-4.0,138.01
516,432,0.0,0.0,138.02
520,428,4.0,-4.0,138.03
522,426,2.0,-2.0,138.04
522,426,0.0,0.0,138.05
526,422,4.0,-4.0,138.06
526,422,0.0,0.0,138.07
530,418,4.0,-4.0,138.08
532,416,2.0,-2.0,138.09
532,416,0.0,0.0,138.1
536,412,4.0,-4.0,138.11
536,412,0.0,0.0,138.12
540,408,4.0,-4.0,138.13
542,406,2.0,-2.0,138.14000000000001
542,406,0.0,0.0,138.15
546,402,4.0,-4.0,138.16
546,402,0.0,0.0,138.17000000000002
550,398,4.0,-4.0,138.18
552,396,2.0,-2.0,138.19
552,396,0.0,0.0,138.20000000000002
556,392,4.0,-4.0,138.21
556,392,0.0,0.0,138.22
560,388,4.0,-4.0,138.23
562,386,2.0,-2.0,138.24
562,386,0.0,0.0,138.25
566,382,4.0,-4.0,138.26
566,382,0.0,0.0,138.27
570,378,4.0,-4.0,138.28
572,376,2.0,-2.0,138.29
572,376,0.0,0.0,138.3
576,372,4.0,-4.0,138.31
576,372,0.0,0.0,138.32
580,368,4.0,-4.0,138.33
582,366,2.0,-2.0,138.34
582,366,0.0,0.0,138.35
586,362,4.0,-4.0,138.36
586,362,0.0,0.0,138.37
590,358,4.0,-4.0,138.38
592,356,2.0,-2.0,138.39000000000001
592,356,0.0,0.0,138.4
588,352,-4.0,-4.0,138.41
588,352,0.0,0.0,138.42000000000002
584,348,-4.0,-4.0,138.43
582,346,-2.0,-2.0,138.44
582,346,0.0,0.0,138.45000000000002
578,342,-4.0,-4.0,138.46
578,342,0.0,0.0,138.47
574,338,-4.0,-4.0,138.48
572,336,-2.0,-2.0,138.49
572,336,0.0,0.0,138.5
568,332,-4.0,-4.0,138.51
568,332,0.0,0.0,138.52
564,328,-4.0,-4.0,138.53
562,326,-2.0,-2.0,138.54
562,326,0.0,0.0,138.55
558,322,-4.0,-4.0,138.56
558,322,0.0,0.0,138.57
554,318,-4.0,-4.0,138.58
552,316,-2.0,-2.0,138.59
552,316,0.0,0.0,138.6
548,312,-4.0,-4.0,138.61
548,312,0.0,0.0,138.62
544,308,-4.0,-4.0,138.63
542,306,-2.0,-2.0,138.64000000000001
542,306,0.0,0.0,138.65
538,302,-4.0,-4.0,138.66
538,302,0.0,0.0,138.67000000000002
534,298,-4.0,-4.0,138.68
532,296,-2.0,-2.0,138.69
532,296,0.0,0.0,138.70000000000002
528,292,-4.0,-4.0,138.71
528,292,0.0,0.0,138.72
524,288,-4.0,-4.0,138.73
522,286,-2.0,-2.0,138.74
522,286,0.0,0.0,138.75
518,282,-4.0,-4.0,138.76
518,282,0.0,0.0,138.77
514,278,-4.0,-4.0,138.78
512,276,-2.0,-2.0,138.79
512,276,0.0,0.0,138.8
508,272,-4.0,-4.0,138.81
508,272,0.0,0.0,138.82
504,268,-4.0,-4.0,138.83
502,266,-2.0,-2.0,138.84
502,266,0.0,0.0,138.85
498,262,-4.0,-4.0,138.86
498,262,0.0,0.0,138.87
494,258,-4.0,-4.0,138.88
492,256,-2.0,-2.0,138.89000000000001
492,256,0.0,0.0,138.9
488,252,-4.0,-4.0,138.91
488,252,0.0,0.0,138.92000000000002
484,248,-4.0,-4.0,138.93
482,246,-2.0,-2.0,138.94
482,246,0.0,0.0,138.95000000000002
478,242,-4.0,-4.0,138.96
478,242,0.0,0.0,138.97
474,238,-4.0,-4.0,138.98
472,236,-2.0,-2.0,138.99
472,236,0.0,0.0,139.0
468,232,-4.0,-4.0,139.01
468,232,0.0,0.0,139.02
464,228,-4.0,-4.0,139.03
462,226,-2.0,-2.0,139.04
462,226,0.0,0.0,139.05
458,222,-4.0,-4.0,139.06
458,222,0.0,0.0,139.07
454,218,-4.0,-4.0,139.08
452,216,-2.0,-2.0,139.09
452,216,0.0,0.0,139.1
448,212,-4.0,-4.0,139.11
448,212,0.0,0.0,139.12
444,208,-4.0,-4.0,139.13
442,206,-2.0,-2.0,139.14000000000001
442,206,0.0,0.0,139.15
438,202,-4.0,-4.0,139.16
438,202,0.0,0.0,139.17000000000002
434,198,-4.0,-4.0,139.18
432,196,-2.0,-2.0,139.19
432,196,0.0,0.0,139.20000000000002
428,192,-4.0,-4.0,139.21
428,192,0.0,0.0,139.22
424,188,-4.0,-4.0,139.23
422,186,-2.0,-2.0,139.24
422,186,0.0,0.0,139.25
418,182,-4.0,-4.0,139.26
418,182,0.0,0.0,139.27
414,178,-4.0,-4.0,139.28
412,176,-2.0,-2.0,139.29
412,176,0.0,0.0,139.3
408,172,-4.0,-4.0,139.31
408,172,0.0,0.0,139.32
404,168,-4.0,-4.0,139.33
402,166,-2.0,-2.0,139.34
402,166,0.0,0.0,139.35
398,162,-4.0,-4.0,139.36
398,162,0.0,0.0,139.37
394,158,-4.0,-4.0,139.38
392,156,-2.0,-2.0,139.39000000000001
392,156,0.0,0.0,139.4
388,152,-4.0,-4.0,139.41
388,152,0.0,0.0,139.42000000000002
384,148,-4.0,-4.0,139.43
382,146,-2.0,-2.0,139.44
382,146,0.0,0.0,139.45000000000002
378,142,-4.0,-4.0,139.46
378,142,0.0,0.0,139.47
374,138,-4.0,-4.0,139.48
372,136,-2.0,-2.0,139.49
372,136,0.0,0.0,139.5
368,132,-4.0,-4.0,139.51
368,132,0.0,0.0,139.52
364,128,-4.0,-4.0,139.53
362,126,-2.0,-2.0,139.54
362,126,0.0,0.0,139.55
358,122,-4.0,-4.0,139.56
358,122,0.0,0.0,139.57
354,118,-4.0,-4.0,139.58
352,116,-2.0,-2.0,139.59
352,116,0.0,0.0,139.6
348,112,-4.0,-4.0,139.61
348,112,0.0,0.0,139.62
344,108,-4.0,-4.0,139.63
342,106,-2.0,-2.0,139.64000000000001
342,106,0.0,0.0,139.65
338,102,-4.0,-4.0,139.66
338,102,0.0,0.0,139.67000000000002
334,98,-4.0,-4.0,139.68
332,96,-2.0,-2.0,139.69
332,96,0.0,0.0,139.70000000000002
328,92,-4.0,-4.0,139.71
328,92,0.0,0.0,139.72
324,88,-4.0,-4.0,139.73
322,86,-2.0,-2.0,139.74
322,86,0.0,0.0,139.75
318,82,-4.0,-4.0,139.76
318,82,0.0,0.0,139.77
314,78,-4.0,-4.0,139.78
312,76,-2.0,-2.0,139.79
312,76,0.0,0.0,139.8
308,72,-4.0,-4.0,139.81
308,72,0.0,0.0,139.82
304,68,-4.0,-4.0,139.83
302,66,-2.0,-2.0,139.84
302,66,0.0,0.0,139.85
298,62,-4.0,-4.0,139.86
298,62,0.0,0.0,139.87
294,58,-4.0,-4.0,139.88
292,56,-2.0,-2.0,139.89000000000001
292,56,0.0,0.0,139.9
288,52,-4.0,-4.0,139.91
288,52,0.0,0.0,139.92000000000002
284,48,-4.0,-4.0,139.93
282,46,-2.0,-2.0,139.94
282,46,0.0,0.0,139.95000000000002
278,42,-4.0,-4.0,139.96
278,42,0.0,0.0,139.97
274,38,-4.0,-4.0,139.98
272,36,-2.0,-2.0,139.99
272,36,0.0,0.0,140.0
268,32,-4.0,-4.0,140.01
268,32,0.0,0.0,140.02
264,28,-4.0,-4.0,140.03
262,26,-2.0,-2.0,140.04
262,26,0.0,0.0,140.05
258,22,-4.0,-4.0,140.06
258,22,0.0,0.0,140.07
254,18,-4.0,-4.0,140.08
252,16,-2.0,-2.0,140.09
252,16,0.0,0.0,140.1
248,12,-4.0,-4.0,140.11
248,12,0.0,0.0,140.12
244,8,-4.0,-4.0,140.13
242,6,-2.0,-2.0,140.14000000000001
242,6,0.0,0.0,140.15
238,2,-4.0,-4.0,140.16
238,2,0.0,0.0,140.17000000000002
234,2,-4.0,0.0,140.18
232,4,-2.0,2.0,140.19
232,4,0.0,0.0,140.20000000000002
228,8,-4.0,4.0,140.21
228,8,0.0,0.0,140.22
226,10,-2.0,2.0,140.23
222,14,-4.0,4.0,140.24
222,14,0.0,0.0,140.25
218,18,-4.0,4.0,140.26
218,18,0.0,0.0,140.27
214,22,-4.0,4.0,140.28
212,24,-2.0,2.0,140.29
212,24,0.0,0.0,140.3
208,28,-4.0,4.0,140.31
208,28,0.0,0.0,140.32
204,32,-4.0,4.0,140.33
202,34,-2.0,2.0,140.34
202,34,0.0,0.0,140.35
198,38,-4.0,4.0,140.36
198,38,0.0,0.0,140.37
194,42,-4.0,4.0,140.38
192,44,-2.0,2.0,140.39000000000001
192,44,0.0,0.0,140.4
188,48,-4.0,4.0,140.41
188,48,0.0,0.0,140.42000000000002
184,52,-4.0,4.0,140.43
182,54,-2.0,2.0,140.44
182,54,0.0,0.0,140.45000000000002
178,58,-4.0,4.0,140.46
178,58,0.0,0.0,140.47
174,62,-4.0,4.0,140.48
172,64,-2.0,2.0,140.49
172,64,0.0,0.0,140.5
168,68,-4.0,4.0,140.51
168,68,0.0,0.0,140.52
164,72,-4.0,4.0,140.53
162,74,-2.0,2.0,140.54
162,74,0.0,0.0,140.55
158,78,-4.0,4.0,140.56
158,78,0.0,0.0,140.57
154,82,-4.0,4.0,140.58
152,84,-2.0,2.0,140.59
152,84,0.0,0.0,140.6
148,88,-4.0,4.0,140.61
148,88,0.0,0.0,140.62
144,92,-4.0,4.0,140.63
142,94,-2.0,2.0,140.64000000000001
142,94,0.0,0.0,140.65
138,98,-4.0,4.0,140.66
138,98,0.0,0.0,140.67000000000002
134,102,-4.0,4.0,140.68
132,104,-2.0,2.0,140.69
132,104,0.0,0.0,140.70000000000002
